 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-04,15:30:00,0:30:00,,
 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-04,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-04,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-04,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-04,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-04,19:30:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-04,20:00:00,4:30:00,,
 ,1,1,Seputar Indonesia,2014-04-05,0:30:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-05,1:00:00,1:00:00,,
 ,1,1,Box Office Movies,2014-04-05,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-05,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-05,4:30:00,1:00:00,,
 ,1,1,Go Spot,2014-04-05,5:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-05,6:00:00,1:00:00,,
 ,1,1,Sinema Pagi,2014-04-05,7:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-05,8:00:00,3:00:00,,
 ,1,1,Intens,2014-04-05,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-05,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-05,12:00:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-05,12:30:00,3:00:00,,
 ,1,1,Sinema Anak,2014-04-05,15:30:00,1:00:00,,
 ,1,1,Seputar Indonesia,2014-04-05,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-05,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-05,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-05,19:30:00,1:30:00,,
 ,1,1,Sinetron,2014-04-05,21:00:00,1:30:00,,
 ,1,1,LA LIGA,2014-04-05,22:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-06,0:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-06,2:30:00,0:30:00,,
 ,1,1,UFC,2014-04-06,3:00:00,1:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-06,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-06,4:30:00,1:00:00,,
 ,1,1,Sinema Anak,2014-04-06,5:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-06,6:00:00,1:00:00,,
 ,1,1,Sinema Anak,2014-04-06,7:00:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-06,7:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-06,8:00:00,0:30:00,,
 ,1,1,Dahsyat,2014-04-06,8:30:00,0:30:00,,
 ,1,1,Dahsyat,2014-04-06,9:00:00,2:00:00,,
 ,1,1,Intens,2014-04-06,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-06,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-06,12:00:00,0:30:00,,
 ,1,1,Mujizat itu Nyata,2014-04-06,12:30:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-06,13:00:00,2:00:00,,
 ,1,1,Indonesian Idol,2014-04-06,15:00:00,1:00:00,,
 ,1,1,Dua Sisi,2014-04-06,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-06,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-06,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-06,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-06,19:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-06,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-06,22:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-07,0:00:00,1:00:00,,
 ,1,1,LA LIGA,2014-04-07,1:00:00,1:00:00,,
 ,1,1,LA LIGA,2014-04-07,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-07,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia ,2014-04-07,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-07,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-07,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-07,9:00:00,2:00:00,,
 ,1,1,Intens,2014-04-07,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-07,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia ,2014-04-07,12:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-07,12:30:00,2:00:00,,
 ,1,1,100 % Cucok,2014-04-07,14:30:00,0:30:00,,
 ,1,1,100 % Cucok,2014-04-07,15:00:00,0:30:00,,
 ,1,1,100 % Cucok,2014-04-07,15:30:00,0:30:00,,
 ,1,1,Kabar Kabari,2014-04-07,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-07,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-07,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-07,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-07,19:30:00,1:30:00,,
 ,1,1,Sinetron,2014-04-07,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-07,22:30:00,1:30:00,,
 ,1,1,Mnc Shop,2014-04-08,0:00:00,2:30:00,,
 ,1,1,Film Tengah Malam,2014-04-08,2:30:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-08,3:00:00,0:30:00,,
 ,1,1,Penyegaran Rohani,2014-04-08,3:30:00,0:30:00,,
 ,1,1,Penyegaran Rohani,2014-04-08,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-08,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-08,6:00:00,1:00:00,,
 ,1,1,Dahsyat ,2014-04-08,7:00:00,2:00:00,,
 ,1,1,Dahsyat ,2014-04-08,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-08,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-08,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-08,12:00:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-08,12:30:00,2:00:00,,
 ,1,1,Buka-bukaan,2014-04-08,14:30:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-08,15:00:00,1:00:00,,
 ,1,1,Cek & Ricek,2014-04-08,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-08,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-08,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-08,18:00:00,1:15:00,,
 ,1,1,Sinetron,2014-04-08,19:15:00,1:15:00,,
 ,1,1,Sinetron,2014-04-08,20:30:00,2:00:00,,
 ,1,1,Bukan Talent Biasa,2014-04-08,22:30:00,1:00:00,,
 ,1,1,Bukan Talent Biasa,2014-04-08,23:30:00,2:00:00,,
 ,1,1,Seputar Indonesia Malam,2014-04-09,1:30:00,0:30:00,,
 ,1,1,Mega Sinema,2014-04-09,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-09,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-09,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-09,6:00:00,1:00:00,,
 ,1,1,Dahsyat (L),2014-04-09,7:00:00,2:00:00,,
 ,1,1,Dahsyat (L),2014-04-09,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-09,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-09,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-09,12:00:00,0:30:00,,
 ,1,1,Buka-bukaan,2014-04-09,12:30:00,2:00:00,,
 ,1,1,Sinema Siang,2014-04-09,14:30:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-09,15:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-09,15:30:00,0:30:00,,
 ,1,1,Cek & Ricek,2014-04-09,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-09,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-09,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-09,18:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-09,19:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-09,20:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-09,21:00:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-09,22:30:00,1:30:00,,
 ,1,1,Box Office Movies,2014-04-10,1:00:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-10,1:30:00,2:30:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-10,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-10,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-10,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-10,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-10,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-10,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-10,11:00:00,1:00:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-10,12:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-10,12:30:00,2:00:00,,
 ,1,1,Sinema Siang,2014-04-10,14:30:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-10,15:00:00,0:30:00,,
 ,1,1,Sinema Siang,2014-04-10,15:30:00,0:30:00,,
 ,1,1,Kabar Kabari,2014-04-10,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-10,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-10,17:00:00,1:00:00,,
 ,1,1,Sinetron,2014-04-10,18:00:00,1:15:00,,
 ,1,1,Sinetron,2014-04-10,19:15:00,1:15:00,,
 ,1,1,Sinetron,2014-04-10,20:30:00,2:00:00,,
 ,1,1,Box Office Movies,2014-04-10,22:30:00,2:30:00,,
 ,1,1,Box Office Movies,2014-04-11,1:00:00,1:00:00,,
 ,1,1,Film Tengah Malam,2014-04-11,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-11,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-11,4:30:00,1:30:00,,
 ,1,1,Go Spot,2014-04-11,6:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-11,7:00:00,2:00:00,,
 ,1,1,Dahsyat,2014-04-11,9:00:00,1:30:00,,
 ,1,1,Intens,2014-04-11,10:30:00,0:30:00,,
 ,1,1,Silet,2014-04-11,11:00:00,1:00:00,,
 ,1,1,100 % Cucok,2014-04-11,12:00:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-11,12:30:00,3:00:00,,
 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-11,15:30:00,0:30:00,,
 ,1,1,Mewujudkan Mimpi Indonesia,2014-04-11,16:00:00,0:30:00,,
 ,1,1,Seputar Indonesia,2014-04-11,16:30:00,0:30:00,,
 ,1,1,Sinetron,2014-04-11,17:00:00,1:30:00,,
 ,1,1,Sinetron,2014-04-11,18:30:00,1:00:00,,
 ,1,1,Sinetron,2014-04-11,19:30:00,0:30:00,,
 ,1,1,Indonesian Idol,2014-04-11,20:00:00,4:30:00,,
 ,1,1,Seputar Indonesia,2014-04-12,0:30:00,0:30:00,,
 ,1,1,Film Tengah Malam,2014-04-12,1:00:00,1:00:00,,
 ,1,1,Box Office Movies,2014-04-12,2:00:00,2:00:00,,
 ,1,1,Assalamu’alaikum Ustadz,2014-04-12,4:00:00,0:30:00,,
 ,1,1,Seputar Indonesia Pagi,2014-04-12,4:30:00,1:00:00,,
 ,1,1,Go Spot,2014-04-12,5:30:00,0:30:00,,
 ,1,1,Sinema Anak,2014-04-12,6:00:00,1:00:00,,
 ,1,1,Sinema Pagi,2014-04-12,7:00:00,1:00:00,,
 ,1,1,Dahsyat,2014-04-12,8:00:00,3:00:00,,
 ,1,1,Intens,2014-04-12,11:00:00,0:30:00,,
 ,1,1,Silet,2014-04-12,11:30:00,0:30:00,,
 ,1,1,Seputar Indonesia Siang,2014-04-12,12:00:00,0:30:00,,
